"Start.Time","Duration","Title"
2019-01-28,00:21:31,"Modern Family: Seizoen 4: Yard Sale (Aflevering 6)"
2019-01-28,00:16:43,"Modern Family: Seizoen 4: Open House of Horrors (Aflevering 5)"
2019-01-27,00:04:48,"Modern Family: Seizoen 4: Open House of Horrors (Aflevering 5)"
2019-01-27,00:21:40,"Modern Family: Seizoen 4: The Butler's Escape (Aflevering 4)"
2019-01-27,00:21:13,"Modern Family: Seizoen 4: Snip (Aflevering 3)"
2019-01-27,00:05:04,"Modern Family: Seizoen 4: Schooled (Aflevering 2)"
2019-01-26,00:10:18,"Modern Family: Seizoen 4: Schooled (Aflevering 2)"
2019-01-26,00:05:46,"Modern Family: Seizoen 4: Schooled (Aflevering 2)"
2019-01-26,00:21:32,"Modern Family: Seizoen 4: Bringing Up Baby (Aflevering 1)"
2019-01-26,00:00:13,"Modern Family: Seizoen 4: Arrested (Aflevering 7)"
2019-01-25,00:37:37,"Candy Jar"
2019-01-25,00:13:03,"Modern Family: Seizoen 4: Arrested (Aflevering 7)"
2019-01-25,00:00:02,"Modern Family: Seizoen 4: Yard Sale (Aflevering 6)"
2019-01-25,00:21:09,"Modern Family: Seizoen 4: Yard Sale (Aflevering 6)"
2019-01-25,00:44:08,"The Feels"
2019-01-24,01:27:32,"When We First Met"
2019-01-24,01:32:58,"Alex Strangelove"
2019-01-24,00:21:31,"Modern Family: Seizoen 4: Open House of Horrors (Aflevering 5)"
2019-01-24,00:21:31,"Modern Family: Seizoen 4: The Butler's Escape (Aflevering 4)"
2019-01-23,00:21:11,"Modern Family: Seizoen 4: Snip (Aflevering 3)"
2019-01-22,00:20:36,"Bon Bini Holland"
2019-01-22,00:21:03,"Modern Family: Seizoen 4: Schooled (Aflevering 2)"
2019-01-21,00:21:34,"Modern Family: Seizoen 4: Bringing Up Baby (Aflevering 1)"
2019-01-19,00:35:32,"7 Days Out: Seizoen 1: Westminster Dog Show (Aflevering 1)"
2019-01-17,00:00:14,"Luther: Serie 1: Aflevering 1 (Aflevering 1)"
2019-01-17,00:14:51,"Battle"
2019-01-17,00:00:16,"Zion"
2019-01-16,00:29:25,"Back with the Ex: Seizoen 1: Aflevering 1 (Aflevering 1)"
2019-01-16,00:14:17,"Tidying Up with Marie Kondo: Seizoen 1: Tidying With Toddlers (Aflevering 1)"
2019-01-16,00:13:49,"Grace and Frankie: Seizoen 1: The Credit Cards (Aflevering 2)"
2019-01-16,00:16:08,"Grace and Frankie: Seizoen 1: The End (Aflevering 1)"
2019-01-16,00:18:04,"Grace and Frankie: Seizoen 1: The End (Aflevering 1)"
2019-01-15,00:00:04,"Grace and Frankie: Seizoen 1: The End (Aflevering 1)"
2019-01-14,00:06:57,"Ozark: Seizoen 1: Sugarwood (Aflevering 1)"
2019-01-14,00:06:19,"The Good Place: Seizoen 1: Tahani Al-Jamil (Aflevering 3)"
2019-01-14,00:02:37,"The Good Place: Seizoen 1: Flying (Aflevering 2)"
2019-01-14,00:18:17,"The Good Place: Seizoen 1: Flying (Aflevering 2)"
2019-01-14,00:22:56,"The Good Place: Seizoen 1: Everything Is Fine (Aflevering 1)"
2019-01-14,00:16:23,"Safe: Seizoen 1: Aflevering 8 (Aflevering 8)"
2019-01-14,00:05:43,"Safe: Seizoen 1: Aflevering 8 (Aflevering 8)"
2019-01-14,00:24:09,"Safe: Seizoen 1: Aflevering 8 (Aflevering 8)"
2019-01-14,00:43:47,"Safe: Seizoen 1: Aflevering 7 (Aflevering 7)"
2019-01-13,00:40:30,"Safe: Seizoen 1: Aflevering 6 (Aflevering 6)"
2019-01-13,00:40:55,"Safe: Seizoen 1: Aflevering 5 (Aflevering 5)"
2019-01-13,00:42:34,"Safe: Seizoen 1: Aflevering 4 (Aflevering 4)"
2019-01-13,00:45:15,"Safe: Seizoen 1: Aflevering 3 (Aflevering 3)"
2019-01-13,00:37:04,"Safe: Seizoen 1: Aflevering 2 (Aflevering 2)"
2019-01-13,00:08:08,"Safe: Seizoen 1: Aflevering 2 (Aflevering 2)"
2019-01-13,00:40:31,"Safe: Seizoen 1: Aflevering 1 (Aflevering 1)"
2019-01-13,00:00:01,"Friends from College: Seizoen 1: Connecticut House (Aflevering 2)"
2019-01-13,00:29:22,"Friends from College: Seizoen 1: Welcome to New York (Aflevering 1)"
2019-01-13,00:21:18,"Gypsy: Seizoen 1: Marfa (Aflevering 8)"
2019-01-12,00:24:03,"Gypsy: Seizoen 1: Marfa (Aflevering 8)"
2019-01-12,00:49:28,"Gypsy: Seizoen 1: Euphoria (Aflevering 7)"
2019-01-12,00:17:20,"Gypsy: Seizoen 1: Vagabond Hotel (Aflevering 6)"
2019-01-12,00:28:03,"Gypsy: Seizoen 1: Vagabond Hotel (Aflevering 6)"
2019-01-12,00:50:16,"Gypsy: Seizoen 1: The Commune (Aflevering 5)"
2019-01-12,00:47:59,"Gypsy: Seizoen 1: 309 (Aflevering 4)"
2019-01-12,00:44:08,"Gypsy: Seizoen 1: Driftwood Lane (Aflevering 3)"
2019-01-12,00:21:35,"Gypsy: Seizoen 1: Morgan Stop (Aflevering 2)"
2019-01-12,00:31:10,"Gypsy: Seizoen 1: Morgan Stop (Aflevering 2)"
2019-01-12,00:55:33,"Gypsy: Seizoen 1: The Rabbit Hole (Aflevering 1)"
2019-01-11,00:51:00,"Sex Education: Seizoen 1: Aflevering 8 (Aflevering 8)"
2019-01-11,00:49:46,"Sex Education: Seizoen 1: Aflevering 7 (Aflevering 7)"
2019-01-11,00:47:48,"Sex Education: Seizoen 1: Aflevering 6 (Aflevering 6)"
2019-01-11,00:45:25,"Sex Education: Seizoen 1: Aflevering 5 (Aflevering 5)"
2019-01-11,00:45:21,"Sex Education: Seizoen 1: Aflevering 4 (Aflevering 4)"
2019-01-11,00:00:14,"Sex Education: Seizoen 1: Aflevering 3 (Aflevering 3)"
2019-01-11,00:48:53,"Sex Education: Seizoen 1: Aflevering 3 (Aflevering 3)"
2019-01-11,00:47:59,"Sex Education: Seizoen 1: Aflevering 2 (Aflevering 2)"
2019-01-11,00:00:14,"Sex Education: Seizoen 1: Aflevering 2 (Aflevering 2)"
2019-01-11,00:50:33,"Sex Education: Seizoen 1: Aflevering 1 (Aflevering 1)"
2019-01-10,00:17:24,"Real Life Wife Swap: Seizoen 1: Aflevering 1 (Aflevering 1)"
2019-01-10,00:02:00,"Real Life Wife Swap: Seizoen 1: Aflevering 1 (Aflevering 1)"
2019-01-10,00:00:14,"Morden i Sandhamn: Seizoen 1: Aflevering 1 (Aflevering 1)"
2019-01-10,00:22:53,"After Porn Ends 3"
2019-01-10,00:21:42,"After Porn Ends 3"
2019-01-09,00:26:51,"After Porn Ends 3"
2019-01-09,00:34:05,"Lynne Koplitz: Hormonal Beast"
2019-01-09,00:03:49,"You Me Her: Seizoen 1: The Relationship More Populated (Aflevering 8)"
2019-01-09,00:06:30,"You Me Her: Seizoen 1: The Morning After (Aflevering 7)"
2019-01-08,00:01:38,"You Me Her: Seizoen 1: The Morning After (Aflevering 7)"
2019-01-08,00:05:58,"Amy Schumer: The Leather Special"
2019-01-08,00:07:49,"You Me Her: Seizoen 1: The Morning After (Aflevering 7)"
2019-01-08,00:08:29,"You Me Her: Seizoen 1: The Morning After (Aflevering 7)"
2019-01-08,00:00:08,"You Me Her: Seizoen 1: The T Word (Aflevering 6)"
2019-01-07,00:23:05,"You Me Her: Seizoen 1: The T Word (Aflevering 6)"
2019-01-07,00:24:48,"You Me Her: Seizoen 1: Niece Jackie (Aflevering 5)"
2019-01-07,00:10:24,"You Me Her: Seizoen 1: Check a Box (Aflevering 4)"
2019-01-07,00:00:03,"You Me Her: Seizoen 1: Check a Box (Aflevering 4)"
2019-01-07,00:13:43,"You Me Her: Seizoen 1: Check a Box (Aflevering 4)"
2019-01-07,00:02:33,"You Me Her: Seizoen 1: No Penetration (Aflevering 3)"
2019-01-07,00:24:20,"You Me Her: Seizoen 1: No Penetration (Aflevering 3)"
2019-01-07,00:25:16,"You Me Her: Seizoen 1: Can You Be Cool? (Aflevering 2)"
2019-01-07,00:31:44,"You Me Her: Seizoen 1: Cigarettes and Funions and Crap (Aflevering 1)"
2019-01-07,00:00:59,"The Break with Michelle Wolf: Seizoen 1: Wet Boys (Aflevering 10)"
2019-01-07,00:47:10,"Anjelah Johnson: Not Fancy"
2019-01-07,00:15:33,"Anjelah Johnson: Not Fancy"
2019-01-06,00:00:27,"Teenage Cocktail"
2019-01-06,00:00:20,"Teenage Cocktail"
2019-01-06,00:11:26,"Teenage Cocktail"
2019-01-06,01:05:00,"Teenage Cocktail"
2019-01-06,00:14:04,"Marlon Wayans: Woke-ish"
2019-01-06,00:00:45,"Tony Robbins: I Am Not Your Guru"
2019-01-06,01:06:11,"Jen Kirkman: Just Keep Livin’?"
2019-01-06,00:00:11,"Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine)"
2019-01-06,00:06:37,"Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine)"
2019-01-06,00:09:30,"Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine)"
2019-01-05,00:47:55,"Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine)"
2019-01-05,00:00:02,"Minimalism: A Documentary About the Important Things"
2019-01-05,00:25:45,"Iliza Shlesinger: War Paint"
2019-01-05,00:30:07,"Taylor Swift reputation Stadium Tour"
2019-01-05,00:50:41,"Katherine Ryan: In Trouble"
2019-01-05,00:11:30,"Katherine Ryan: In Trouble"
2019-01-04,01:07:59,"Iliza Shlesinger: Freezing Hot"
2019-01-04,00:06:34,"COMEDIANS of the world: Nederland: Soundos el Ahmadi (Aflevering 2)"
2019-01-04,00:26:03,"COMEDIANS of the world: Nederland: Martijn Koning (Aflevering 1)"
2019-01-04,00:12:45,"Iliza Shlesinger: Confirmed Kills"
2019-01-04,00:47:27,"Iliza Shlesinger: Confirmed Kills"
2019-01-04,00:15:21,"Iliza Shlesinger: Confirmed Kills"
2019-01-04,00:00:33,"Iliza Shlesinger: Confirmed Kills"
2019-01-04,00:21:56,"Iliza Shlesinger: Elder Millennial"
2019-01-03,00:48:42,"Iliza Shlesinger: Elder Millennial"
2019-01-03,00:32:24,"Newness"
2019-01-03,01:00:48,"Newness"
2019-01-03,00:00:02,"Casper en Emma - Beste Vriendjes"
2019-01-02,00:18:46,"Newness"
2019-01-02,00:35:26,"Love: Seizoen 1: Tested (Aflevering 3)"
2019-01-02,00:30:19,"Love: Seizoen 1: One Long Day (Aflevering 2)"
2019-01-02,00:37:40,"Love: Seizoen 1: It Begins (Aflevering 1)"
2019-01-02,00:05:13,"COMEDIANS of the world: Nederland: Martijn Koning (Aflevering 1)"
2019-01-02,00:10:25,"Wanderlust: Seizoen 1: Aflevering 2 (Aflevering 2)"
2019-01-02,00:20:16,"Wanderlust: Seizoen 1: Aflevering 2 (Aflevering 2)"
2019-01-02,00:14:23,"Wanderlust: Seizoen 1: Aflevering 1 (Aflevering 1)"
2019-01-02,00:05:56,"Wanderlust: Seizoen 1: Aflevering 1 (Aflevering 1)"
2019-01-02,00:33:21,"Wanderlust: Seizoen 1: Aflevering 1 (Aflevering 1)"
2019-01-01,01:26:16,"Collateral Beauty"
2019-01-01,01:02:18,"Gaga: Five Foot Two"
2019-01-01,00:01:12,"You Laugh But It's True"
2018-12-31,00:20:49,"Trevor Noah: Afraid of the Dark"
2018-12-31,00:24:54,"Trevor Noah: Afraid of the Dark"
2018-12-31,00:20:25,"Trevor Noah: Afraid of the Dark"
2018-12-30,01:27:37,"The Age of Adaline"
2018-12-30,00:00:22,"Going Clear: Scientology & the Prison of Belief"
2018-12-30,00:02:27,"Brooklyn Nine-Nine: Seizoen 1: The Tagger (Aflevering 2)"
2018-12-30,00:22:38,"Brooklyn Nine-Nine: Seizoen 1: Pilotaflevering (Aflevering 1)"
2018-12-30,00:00:10,"Luther: Serie 1: Aflevering 1 (Aflevering 1)"
2018-12-30,01:08:58,"Bodyguard: Seizoen 1: Aflevering 6 (Aflevering 6)"
2018-12-30,00:54:43,"Bodyguard: Seizoen 1: Aflevering 5 (Aflevering 5)"
2018-12-30,00:47:25,"Bodyguard: Seizoen 1: Aflevering 4 (Aflevering 4)"
2018-12-30,00:06:11,"Bodyguard: Seizoen 1: Aflevering 4 (Aflevering 4)"
2018-12-30,00:28:12,"Bodyguard: Seizoen 1: Aflevering 3 (Aflevering 3)"
2018-12-29,00:26:00,"Bodyguard: Seizoen 1: Aflevering 3 (Aflevering 3)"
2018-12-29,00:55:49,"Bodyguard: Seizoen 1: Aflevering 2 (Aflevering 2)"
2018-12-29,00:57:05,"Bodyguard: Seizoen 1: Aflevering 1 (Aflevering 1)"
2018-12-29,00:16:53,"The American Meme"
2018-12-29,00:13:21,"The Affair: Seizoen 2: Aflevering 1 (Aflevering 1)"
2018-12-28,00:00:04,"The Affair: Seizoen 2: Aflevering 1 (Aflevering 1)"
2018-12-28,00:53:24,"The Affair: Seizoen 1: Aflevering 10 (Aflevering 10)"
2018-12-28,00:23:48,"The Affair: Seizoen 1: Aflevering 9 (Aflevering 9)"
2018-12-28,00:33:40,"The Affair: Seizoen 1: Aflevering 9 (Aflevering 9)"
2018-12-28,00:53:30,"The Affair: Seizoen 1: Aflevering 8 (Aflevering 8)"
2018-12-28,00:55:38,"The Affair: Seizoen 1: Aflevering 7 (Aflevering 7)"
2018-12-28,00:49:07,"The Affair: Seizoen 1: Aflevering 6 (Aflevering 6)"
2018-12-28,00:50:39,"The Affair: Seizoen 1: Aflevering 5 (Aflevering 5)"
2018-12-27,00:02:35,"The Affair: Seizoen 1: Aflevering 5 (Aflevering 5)"
2018-12-27,00:13:33,"The Affair: Seizoen 1: Aflevering 4 (Aflevering 4)"
2018-12-27,00:38:51,"The Affair: Seizoen 1: Aflevering 4 (Aflevering 4)"
2018-12-27,00:49:48,"The Affair: Seizoen 1: Aflevering 3 (Aflevering 3)"
2018-12-27,00:48:46,"The Affair: Seizoen 1: Aflevering 2 (Aflevering 2)"
2018-12-27,00:57:54,"The Affair: Seizoen 1: Aflevering 1 (Aflevering 1)"
2018-12-27,00:00:09,"7 Days Out: Seizoen 1: Westminster Dog Show (Aflevering 1)"
2018-12-26,00:47:15,"You: Seizoen 1: Bluebeard's Castle (Aflevering 10)"
2018-12-26,00:43:59,"You: Seizoen 1: Candace (Aflevering 9)"
2018-12-26,00:39:25,"You: Seizoen 1: You Got Me, Babe (Aflevering 8)"
2018-12-26,00:40:14,"You: Seizoen 1: Everythingship (Aflevering 7)"
2018-12-26,00:28:06,"You: Seizoen 1: Amour Fou (Aflevering 6)"
2018-12-26,00:14:56,"You: Seizoen 1: Amour Fou (Aflevering 6)"
2018-12-26,00:43:37,"You: Seizoen 1: Living with the Enemy (Aflevering 5)"
2018-12-26,00:39:51,"You: Seizoen 1: The Captain (Aflevering 4)"
2018-12-26,00:20:02,"You: Seizoen 1: Maybe (Aflevering 3)"
2018-12-26,00:21:25,"You: Seizoen 1: Maybe (Aflevering 3)"
2018-12-26,00:00:04,"You: Seizoen 1: Maybe (Aflevering 3)"
2018-12-26,00:24:01,"You: Seizoen 1: The Last Nice Guy in New York (Aflevering 2)"
2018-12-26,00:20:45,"You: Seizoen 1: The Last Nice Guy in New York (Aflevering 2)"
2018-12-26,00:46:44,"You: Seizoen 1: Pilot (Aflevering 1)"
2018-12-25,01:02:35,"Trevor Noah: Son of Patricia"
2018-12-25,00:26:27,"Liberated: The New Sexual Revolution"
2018-12-25,00:19:06,"Weg van jou"
2018-12-25,00:00:02,"You Me Her: Seizoen 1: Cigarettes and Funions and Crap (Aflevering 1)"
2018-12-24,01:27:29,"Below Her Mouth"
2018-12-24,00:03:19,"Twilight"
2018-12-24,01:32:11,"Mannenharten"
2018-12-24,00:02:15,"Nijntje: kleuren, cijfers en vormen: Seizoen 2: Aflevering 1 (Aflevering 1)"
2018-12-24,00:28:52,"The Standups: Seizoen 2: Rachel Feinstein (Aflevering 4)"
2018-12-24,00:27:12,"Strippers: Seizoen 1: Glasgow (Aflevering 1)"
2018-12-23,00:01:44,"Office Christmas Party"
2018-12-23,00:21:14,"Office Christmas Party"
2018-12-23,00:01:52,"Office Christmas Party"
2018-12-23,00:53:51,"Office Christmas Party"
2018-12-22,00:19:12,"Ellen DeGeneres: Relatable: Special: Relatable (Aflevering 1)"
2018-12-22,00:42:25,"Ellen DeGeneres: Relatable: Special: Relatable (Aflevering 1)"
2018-12-22,00:00:23,"Weg van jou"
2018-12-11,00:01:05,"Hot Girls Wanted: Turned On: Seizoen 1: Money Shot (Aflevering 4)"
2018-12-11,00:48:38,"Hot Girls Wanted: Turned On: Seizoen 1: Owning It (Aflevering 3)"
2018-12-11,00:39:22,"Hot Girls Wanted: Turned On: Seizoen 1: Love Me Tinder (Aflevering 2)"
2018-12-11,00:40:58,"Christiane Amanpour: Sex & Love Around the World: Seizoen 1: Shanghai (Aflevering 6)"
2018-12-10,00:40:54,"Christiane Amanpour: Sex & Love Around the World: Seizoen 1: Accra (Aflevering 5)"
2018-12-09,00:40:52,"Christiane Amanpour: Sex & Love Around the World: Seizoen 1: Berlin (Aflevering 4)"
2018-12-09,00:10:47,"Christiane Amanpour: Sex & Love Around the World: Seizoen 1: Beirut (Aflevering 3)"
2018-12-08,00:30:08,"Christiane Amanpour: Sex & Love Around the World: Seizoen 1: Beirut (Aflevering 3)"
2018-12-06,00:40:57,"Christiane Amanpour: Sex & Love Around the World: Seizoen 1: Delhi (Aflevering 2)"
2018-12-06,00:05:29,"Christiane Amanpour: Sex & Love Around the World: Seizoen 1: Tokyo (Aflevering 1)"
2018-12-05,00:35:56,"Christiane Amanpour: Sex & Love Around the World: Seizoen 1: Tokyo (Aflevering 1)"
2018-12-03,02:16:39,"Meet Joe Black"
2018-11-30,00:37:52,"Meet Joe Black"
2018-11-30,00:22:34,"A Dogwalker's Christmas Tale"
2018-11-30,00:00:12,"Did You Hear About the Morgans?"
2018-11-28,00:00:25,"Follow This: Deel 2: Rehab Tourism (Aflevering 7)"
2018-11-28,00:17:16,"Follow This: Deel 2: A Deadly Prank (Aflevering 6)"
2018-11-28,00:14:44,"Follow This: Deel 2: Whose Embryos? (Aflevering 5)"
2018-11-27,00:15:48,"Follow This: Deel 2: Amish Romance (Aflevering 4)"
2018-11-25,00:00:02,"Dogs: Seizoen 1: Покласти ножиці! (Aflevering 4)"
2018-11-25,00:49:15,"Dogs: Seizoen 1: Айс на воді (Aflevering 3)"
2018-11-25,00:14:21,"Dogs: Seizoen 1: Другий шанс (Aflevering 6)"
2018-11-24,00:23:58,"Dogs: Seizoen 1: Другий шанс (Aflevering 6)"
2018-11-22,00:10:25,"Dogs: Seizoen 1: Другий шанс (Aflevering 6)"
2018-11-22,00:50:46,"Dogs: Seizoen 1: Притулок «Територіо де Загуатес» (Aflevering 5)"
2018-11-22,00:20:24,"Dogs: Seizoen 1: Покласти ножиці! (Aflevering 4)"
2018-11-21,00:28:11,"Dogs: Seizoen 1: Покласти ножиці! (Aflevering 4)"
2018-11-21,00:00:03,"Dogs: Seizoen 1: Айс на воді (Aflevering 3)"
2018-11-20,00:02:43,"The Princess Switch"
2018-11-20,00:35:09,"The Princess Switch"
2018-11-20,00:50:36,"The Princess Switch"
2018-11-19,00:08:46,"Dogs: Seizoen 1: Айс на воді (Aflevering 3)"
2018-11-19,00:09:30,"Dogs: Seizoen 1: Айс на воді (Aflevering 3)"
2018-11-19,00:00:11,"Dogs: Seizoen 1: Браво, Зевсе (Aflevering 2)"
2018-11-19,00:51:30,"Dogs: Seizoen 1: Браво, Зевсе (Aflevering 2)"
2018-11-19,00:19:18,"Dogs: Seizoen 1: Дитина із собакою (Aflevering 1)"
2018-11-19,00:32:39,"Dogs: Seizoen 1: Дитина із собакою (Aflevering 1)"
2018-11-18,01:20:18,"Her"
2018-11-14,00:04:46,"Her"
2018-11-14,00:00:11,"Her"
2018-11-13,00:31:15,"Her"
2018-11-11,01:24:55,"He's Just Not That Into You"
2018-11-11,00:35:49,"He's Just Not That Into You"
2018-11-11,00:12:16,"Life as We Know It"
2018-11-10,01:48:44,"Annihilation"
2018-11-10,00:00:01,"Follow This: Deel 2: Amish Romance (Aflevering 4)"
2018-11-10,00:16:06,"Follow This: Deel 2: Bollywood Beauty (Aflevering 3)"
2018-11-10,00:16:09,"Follow This: Deel 1: Whores Day (Aflevering 6)"
2018-11-10,00:00:02,"Follow This: Deel 1: Men's Rights (Aflevering 4)"
2018-11-10,00:17:55,"Follow This: Deel 1: Men's Rights (Aflevering 4)"
2018-11-10,00:18:32,"Follow This: Deel 1: Intersex (Aflevering 3)"
2018-11-10,00:00:03,"Follow This: Deel 3: Superbug Snipers (Aflevering 4)"
2018-11-06,00:19:43,"Follow This: Deel 3: Sexbots (Aflevering 3)"
2018-11-06,00:15:26,"Follow This: Deel 3: Cover-up Couture (Aflevering 2)"
2018-11-06,00:20:11,"Follow This: Deel 3: Scooter Wars (Aflevering 1)"
2018-11-06,00:22:09,"House of Cards: Seizoen 6: Hoofdstuk 67 (Aflevering 2)"
2018-11-06,00:00:44,"House of Cards: Seizoen 6: Hoofdstuk 66 (Aflevering 1)"
2018-11-05,01:33:29,"To All the Boys I’ve Loved Before"
2018-11-05,00:10:32,"Maniac: Miniserie: Вітряки (Aflevering 2)"
2018-11-05,00:00:03,"Maniac: Miniserie: Вітряки (Aflevering 2)"
2018-11-05,00:37:44,"Maniac: Miniserie: Обраний! (Aflevering 1)"
2018-11-04,01:29:23,"Naked"
2018-11-04,00:45:00,"The Holiday Calendar"
2018-11-02,00:03:05,"House of Cards: Seizoen 6: Hoofdstuk 66 (Aflevering 1)"
2018-11-01,00:46:35,"The Paedophile Next Door"
2018-11-01,00:06:42,"Real Crime: Hannah's Killer"
2018-10-31,00:31:22,"Planet Earth: Seizoen 1: Seasonal Forests (Aflevering 10)"
2018-10-30,00:16:36,"Planet Earth: Seizoen 1: Seasonal Forests (Aflevering 10)"
2018-10-30,00:30:08,"Planet Earth: Seizoen 1: Deserts (Aflevering 5)"
2018-10-29,00:17:58,"Planet Earth: Seizoen 1: Deserts (Aflevering 5)"
2018-10-29,00:00:02,"Planet Earth: Seizoen 1: Mountains (Aflevering 2)"
2018-10-28,00:17:08,"Making a Murderer: Deel 2: Number 18 (Aflevering 1)"
2018-10-28,00:06:01,"Making a Murderer: Deel 2: Number 18 (Aflevering 1)"
2018-10-28,00:05:19,"Partners in Crime: Seizoen 1: Aflevering 2 (Aflevering 2)"
2018-10-28,00:16:44,"Partners in Crime: Seizoen 2: Aflevering 6 (Aflevering 6)"
2018-10-28,00:18:55,"Partners in Crime: Seizoen 2: Aflevering 5 (Aflevering 5)"
2018-10-27,00:06:17,"Partners in Crime: Seizoen 2: Aflevering 5 (Aflevering 5)"
2018-10-27,00:10:32,"Partners in Crime: Seizoen 2: Aflevering 4 (Aflevering 4)"
2018-10-27,00:23:15,"Partners in Crime: Seizoen 2: Aflevering 3 (Aflevering 3)"
2018-10-27,00:20:12,"Partners in Crime: Seizoen 2: Aflevering 2 (Aflevering 2)"
2018-10-27,00:00:03,"MINDHUNTER: Seizoen 1: Aflevering 1 (Aflevering 1)"
2018-10-27,00:03:28,"Partners in Crime: Seizoen 2: Aflevering 2 (Aflevering 2)"
2018-10-27,00:22:52,"Partners in Crime: Seizoen 2: Aflevering 1 (Aflevering 1)"
2018-10-27,00:01:08,"Partners in Crime: Seizoen 1: Aflevering 6 (Aflevering 6)"
2018-10-26,00:17:18,"Partners in Crime: Seizoen 1: Aflevering 6 (Aflevering 6)"
2018-10-26,00:03:22,"Partners in Crime: Seizoen 1: Aflevering 6 (Aflevering 6)"
2018-10-26,00:05:58,"Partners in Crime: Seizoen 1: Aflevering 5 (Aflevering 5)"
2018-10-25,00:01:38,"Partners in Crime: Seizoen 1: Aflevering 5 (Aflevering 5)"
2018-10-23,00:16:34,"Partners in Crime: Seizoen 1: Aflevering 5 (Aflevering 5)"
2018-10-23,00:00:29,"Partners in Crime: Seizoen 1: Aflevering 4 (Aflevering 4)"
2018-10-23,00:24:00,"Partners in Crime: Seizoen 1: Aflevering 3 (Aflevering 3)"
2018-10-23,00:00:07,"Partners in Crime: Seizoen 1: Aflevering 2 (Aflevering 2)"
2018-10-22,00:17:08,"Partners in Crime: Seizoen 1: Aflevering 2 (Aflevering 2)"
2018-10-22,00:24:07,"Partners in Crime: Seizoen 1: Aflevering 1 (Aflevering 1)"
2018-10-21,00:21:01,"Murderous Affairs: Seizoen 1: Saints and Sinners (Aflevering 3)"
2018-10-21,00:21:19,"Murderous Affairs: Seizoen 1: Secrets and Lies (Aflevering 2)"
2018-10-21,00:21:20,"Murderous Affairs: Seizoen 1: The Price of Love (Aflevering 1)"
2018-10-21,00:00:47,"MINDHUNTER: Seizoen 1: Aflevering 1 (Aflevering 1)"
2018-10-21,00:01:30,"Deadly Women: Seizoen 1: Thrill Killers (Aflevering 1)"
2018-10-20,00:47:05,"Evil Genius: the True Story of America's Most Diabolical Bank Heist: Seizoen 1: Deel 4: The Confessions (Aflevering 4)"
2018-10-20,00:44:19,"Evil Genius: the True Story of America's Most Diabolical Bank Heist: Seizoen 1: Deel 3: The Suspects (Aflevering 3)"
2018-10-19,00:00:05,"Evil Genius: the True Story of America's Most Diabolical Bank Heist: Seizoen 1: Deel 3: The Suspects (Aflevering 3)"
2018-10-19,00:52:25,"Evil Genius: the True Story of America's Most Diabolical Bank Heist: Seizoen 1: Deel 2: The Frozen Body (Aflevering 2)"
2018-10-19,00:44:52,"Evil Genius: the True Story of America's Most Diabolical Bank Heist: Seizoen 1: Deel 1: The Heist (Aflevering 1)"
2018-10-18,00:21:32,"Forensic Files: Collectie 9: Web of Seduction (Aflevering 10)"
